,air_temp,azimuth,cloudOpacity,dhi,dni,dni10,dni90,ebh,ghi,ghi10,ghi90,zenith,time,Day_sin,Day_cos,Is_Holiday
0,11.0,66.0,24.0,51.0,347.0,326.0,347.0,61.0,112.0,106.0,112.0,81.0,2022-08-19 07:00:00+00:00,0.9659258262897951,-0.2588190450998085,0.0
1,11.0,67.0,25.0,47.0,295.0,278.0,295.0,51.0,97.0,92.0,97.0,82.0,2022-08-19 07:05:00+00:00,0.9600498543892129,-0.27982901401972454,0.0
2,10.0,67.0,25.0,42.0,240.0,227.0,240.0,41.0,83.0,78.0,83.0,83.0,2022-08-19 07:10:00+00:00,0.9537169507500651,-0.3007057994984431,0.0
3,10.0,68.0,25.0,37.0,190.0,179.0,190.0,32.0,69.0,65.0,69.0,84.0,2022-08-19 07:15:00+00:00,0.9469301294999406,-0.3214394652889185,0.0
4,10.0,69.0,25.0,31.0,149.0,136.0,149.0,25.0,56.0,53.0,56.0,85.0,2022-08-19 07:20:00+00:00,0.9396926207891295,-0.34202014331681885,0.0
5,10.0,70.0,0.0,25.0,121.0,98.0,121.0,20.0,45.0,42.0,46.0,86.0,2022-08-19 07:25:00+00:00,0.9320078692894479,-0.36243803826660276,0.0
6,10.0,70.0,2.0,19.0,94.0,65.0,96.0,16.0,35.0,32.0,36.0,87.0,2022-08-19 07:30:00+00:00,0.9238795325105867,-0.3826834323667796,0.0
7,10.0,71.0,5.0,14.0,63.0,37.0,68.0,11.0,25.0,21.0,26.0,88.0,2022-08-19 07:35:00+00:00,0.9153114791223064,-0.4027466898522391,0.0
8,9.0,72.0,9.0,10.0,32.0,16.0,39.0,6.0,15.0,12.0,17.0,89.0,2022-08-19 07:40:00+00:00,0.9063077870372737,-0.42261826173936184,0.0
9,9.0,73.0,12.0,5.0,13.0,5.0,18.0,2.0,8.0,6.0,9.0,90.0,2022-08-19 07:45:00+00:00,0.89687274153729,-0.44228869020966993,0.0
10,9.0,73.0,13.0,2.0,4.0,1.0,6.0,1.0,3.0,2.0,3.0,91.0,2022-08-19 07:50:00+00:00,0.8870108331804293,-0.46174861323079325,0.0
11,9.0,74.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,92.0,2022-08-19 07:55:00+00:00,0.8767267557141017,-0.48098876890736836,0.0
12,9.0,75.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,2022-08-19 08:00:00+00:00,0.8660254037884816,-0.4999999999929975,0.0
13,9.0,76.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2022-08-19 08:05:00+00:00,0.8549118706817731,-0.5187732581459757,0.0
14,8.0,76.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2022-08-19 08:10:00+00:00,0.8433914458111872,-0.5372996083494899,0.0
15,8.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2022-08-19 08:15:00+00:00,0.831469612313834,-0.5555702330027075,0.0
16,8.0,78.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2022-08-19 08:20:00+00:00,0.8191520442890743,-0.5735764363509283,0.0
17,8.0,79.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2022-08-19 08:25:00+00:00,0.806444604272847,-0.5913096483562661,0.0
18,8.0,79.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2022-08-19 08:30:00+00:00,0.7933533402933346,-0.6087614290059845,0.0
19,8.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2022-08-19 08:35:00+00:00,0.779884483100629,-0.6259234721744062,0.0
20,8.0,81.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2022-08-19 08:40:00+00:00,0.7660444431233192,-0.6427876096813656,0.0
21,8.0,82.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,2022-08-19 08:45:00+00:00,0.7518398074893173,-0.6593458150882784,0.0
22,8.0,82.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2022-08-19 08:50:00+00:00,0.7372773368070885,-0.675590207618973,0.0
23,8.0,83.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2022-08-19 08:55:00+00:00,0.7223639620728854,-0.6915130557685537,0.0
24,8.0,84.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2022-08-19 09:00:00+00:00,0.7071067811857074,-0.7071067811873878,0.0
25,8.0,85.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2022-08-19 09:05:00+00:00,0.6915130557878606,-0.7223639620544031,0.0
26,8.0,85.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2022-08-19 09:10:00+00:00,0.6755902076172209,-0.737277336808694,0.0
27,8.0,86.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,2022-08-19 09:15:00+00:00,0.6593458151083731,-0.7518398074716948,0.0
28,8.0,87.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2022-08-19 09:20:00+00:00,0.6427876096906926,-0.766044443115493,0.0
29,8.0,87.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,2022-08-19 09:25:00+00:00,0.6259234721952505,-0.7798844830838997,0.0
30,8.0,88.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2022-08-19 09:30:00+00:00,0.6087614290156439,-0.7933533402859227,0.0
31,8.0,89.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2022-08-19 09:35:00+00:00,0.5913096483778202,-0.8064446042570429,0.0
32,7.0,89.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2022-08-19 09:40:00+00:00,0.5735764363489816,-0.8191520442904374,0.0
33,7.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2022-08-19 09:45:00+00:00,0.5555702330249304,-0.8314696122989851,0.0
34,7.0,91.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2022-08-19 09:50:00+00:00,0.5372996083474856,-0.8433914458124641,0.0
35,7.0,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2022-08-19 09:55:00+00:00,0.5187732581688252,-0.8549118706679077,0.0
36,7.0,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2022-08-19 10:00:00+00:00,0.5000000000035417,-0.8660254037823938,0.0
37,7.0,93.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2022-08-19 10:05:00+00:00,0.4809887689308009,-0.8767267557012461,0.0
38,7.0,94.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2022-08-19 10:10:00+00:00,0.461748613241593,-0.8870108331748072,0.0
39,7.0,95.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,2022-08-19 10:15:00+00:00,0.4422886902336409,-0.8968727415254688,0.0
40,7.0,96.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2022-08-19 10:20:00+00:00,0.422618261737208,-0.9063077870382781,0.0
41,7.0,96.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2022-08-19 10:25:00+00:00,0.4027466898767029,-0.9153114791115421,0.0
42,7.0,97.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2022-08-19 10:30:00+00:00,0.382683432364584,-0.9238795325114962,0.0
43,7.0,97.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2022-08-19 10:35:00+00:00,0.36243803829151283,-0.9320078692797609,0.0
44,7.0,98.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2022-08-19 10:40:00+00:00,0.34202014332826,-0.9396926207849653,0.0
45,7.0,100.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2022-08-19 10:45:00+00:00,0.3214394653142274,-0.9469301294913494,0.0
46,7.0,102.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,2022-08-19 10:50:00+00:00,0.30070579951005505,-0.9537169507464038,0.0
47,7.0,103.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2022-08-19 10:55:00+00:00,0.27982901404538413,-0.9600498543817337,0.0
48,7.0,104.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,2022-08-19 11:00:00+00:00,0.25881904509751297,-0.9659258262904101,0.0
49,7.0,104.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2022-08-19 11:05:00+00:00,0.2376858923439447,-0.9713420698089128,0.0
50,7.0,105.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,2022-08-19 11:10:00+00:00,0.21643961393626795,-0.9762960071203401,0.0
51,7.0,106.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,2022-08-19 11:15:00+00:00,0.1950903220230418,-0.9807852804018553,0.0
52,7.0,108.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2022-08-19 11:20:00+00:00,0.17364817766833418,-0.9848077530119606,0.0
53,7.0,109.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,2022-08-19 11:25:00+00:00,0.15212338620015012,-0.9883615104661856,0.0
54,7.0,110.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,2022-08-19 11:30:00+00:00,0.13052619222474157,-0.991444861373193,0.0
55,7.0,110.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,2022-08-19 11:35:00+00:00,0.10886687486554228,-0.9940563382208326,0.0
56,7.0,111.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2022-08-19 11:40:00+00:00,0.08715574275566301,-0.9961946980910452,0.0
57,7.0,112.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2022-08-19 11:45:00+00:00,0.0654031292470706,-0.997858923237494,0.0
58,7.0,114.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,2022-08-19 11:50:00+00:00,0.04361938736212752,-0.9990482215819978,0.0
59,7.0,115.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,2022-08-19 11:55:00+00:00,0.021814885040276663,-0.9997620270797843,0.0
60,7.0,116.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2022-08-19 12:00:00+00:00,9.342447991997806e-14,-1.0,0.0
61,7.0,118.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2022-08-19 12:05:00+00:00,-0.021814885025541405,-0.9997620270801059,0.0
62,7.0,119.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2022-08-19 12:10:00+00:00,-0.04361938736194085,-0.999048221582006,0.0
63,7.0,120.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2022-08-19 12:15:00+00:00,-0.06540312921784264,-0.9978589232394097,0.0
64,7.0,122.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2022-08-19 12:20:00+00:00,-0.08715574274098033,-0.9961946980923297,0.0
65,7.0,124.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,2022-08-19 12:25:00+00:00,-0.1088668748364257,-0.9940563382240214,0.0
66,7.0,125.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2022-08-19 12:30:00+00:00,-0.13052619222455633,-0.9914448613732173,0.0
67,7.0,127.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,2022-08-19 12:35:00+00:00,-0.15212338617120033,-0.9883615104706415,0.0
68,7.0,128.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2022-08-19 12:40:00+00:00,-0.17364817766815016,-0.984807753011993,0.0
69,7.0,130.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2022-08-19 12:45:00+00:00,-0.19509032200858623,-0.9807852804047307,0.0
70,7.0,133.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2022-08-19 12:50:00+00:00,-0.21643961393608555,-0.9762960071203806,0.0
71,7.0,134.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2022-08-19 12:55:00+00:00,-0.23768589231549342,-0.9713420698158748,0.0
72,7.0,136.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2022-08-19 13:00:00+00:00,-0.2588190450973325,-0.9659258262904585,0.0
73,7.0,138.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2022-08-19 13:05:00+00:00,-0.2798290140172636,-0.9600498543899302,0.0
74,7.0,140.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,2022-08-19 13:10:00+00:00,-0.30070579950987686,-0.9537169507464601,0.0
75,7.0,141.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2022-08-19 13:15:00+00:00,-0.32143946528649114,-0.9469301295007645,0.0
76,7.0,145.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2022-08-19 13:20:00+00:00,-0.3420201433280844,-0.9396926207850291,0.0
77,7.0,147.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,2022-08-19 13:25:00+00:00,-0.3624380382777762,-0.9320078692851028,0.0
78,7.0,149.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,2022-08-19 13:30:00+00:00,-0.3826834323644114,-0.9238795325115677,0.0
79,7.0,152.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2022-08-19 13:35:00+00:00,-0.40274668984989287,-0.9153114791233388,0.0
80,7.0,154.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2022-08-19 13:40:00+00:00,-0.42261826173703865,-0.906307787038357,0.0
81,7.0,156.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2022-08-19 13:45:00+00:00,-0.44228869020737094,-0.8968727415384238,0.0
82,7.0,161.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2022-08-19 13:50:00+00:00,-0.46174861322851957,-0.8870108331816129,0.0
83,7.0,163.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2022-08-19 13:55:00+00:00,-0.480988768905121,-0.8767267557153346,0.0
84,7.0,166.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:00:00+00:00,-0.5000000000033799,-0.8660254037824873,0.0
85,7.0,168.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:05:00+00:00,-0.518773258156225,-0.8549118706755537,0.0
86,7.0,171.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:10:00+00:00,-0.537299608347328,-0.8433914458125645,0.0
87,7.0,173.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2022-08-19 14:15:00+00:00,-0.5555702330126756,-0.8314696123071735,0.0
88,7.0,179.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2022-08-19 14:20:00+00:00,-0.5735764363488285,-0.8191520442905446,0.0
89,7.0,-179.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2022-08-19 14:25:00+00:00,-0.5913096483541989,-0.8064446042743628,0.0
90,7.0,-176.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2022-08-19 14:30:00+00:00,-0.6087614290039509,-0.7933533402948951,0.0
91,8.0,-174.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:35:00+00:00,-0.6259234721724072,-0.7798844831022335,0.0
92,8.0,-171.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:40:00+00:00,-0.6427876096905495,-0.7660444431156131,0.0
93,8.0,-169.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:45:00+00:00,-0.6593458150863512,-0.7518398074910075,0.0
94,8.0,-164.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:50:00+00:00,-0.6755902076170831,-0.7372773368088202,0.0
95,8.0,-161.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2022-08-19 14:55:00+00:00,-0.6915130557772139,-0.7223639620645952,0.0
96,8.0,-159.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2022-08-19 15:00:00+00:00,-0.7071067811855752,-0.7071067811875199,0.0
97,7.0,-157.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2022-08-19 15:05:00+00:00,-0.7223639620526305,-0.6915130557897122,0.0
98,7.0,-155.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2022-08-19 15:10:00+00:00,-0.7372773368069623,-0.6755902076191107,0.0
99,7.0,-152.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2022-08-19 15:15:00+00:00,-0.7518398074700047,-0.6593458151103003,0.0
100,7.0,-148.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2022-08-19 15:20:00+00:00,-0.7660444431138453,-0.6427876096926562,0.0
101,7.0,-146.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,2022-08-19 15:25:00+00:00,-0.7798844830822953,-0.6259234721972496,0.0
102,7.0,-144.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2022-08-19 15:30:00+00:00,-0.7933533402932209,-0.6087614290061327,0.0
103,7.0,-142.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2022-08-19 15:35:00+00:00,-0.8064446042641319,-0.5913096483681521,0.0
104,7.0,-140.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,2022-08-19 15:40:00+00:00,-0.8191520442889672,-0.5735764363510814,0.0
105,7.0,-138.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2022-08-19 15:45:00+00:00,-0.831469612297561,-0.5555702330270618,0.0
106,7.0,-134.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2022-08-19 15:50:00+00:00,-0.8433914458110868,-0.5372996083496475,0.0
107,7.0,-133.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2022-08-19 15:55:00+00:00,-0.8549118706665779,-0.5187732581710167,0.0
108,7.0,-131.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2022-08-19 16:00:00+00:00,-0.8660254037811121,-0.5000000000057616,0.0
109,7.0,-130.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2022-08-19 16:05:00+00:00,-0.8767267557000132,-0.48098876893304826,0.0
110,7.0,-128.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,2022-08-19 16:10:00+00:00,-0.887010833180343,-0.461748613230959,0.0
111,7.0,-127.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,2022-08-19 16:15:00+00:00,-0.896872741524335,-0.4422886902359399,0.0
112,7.0,-124.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,2022-08-19 16:20:00+00:00,-0.9063077870371947,-0.42261826173953115,0.0
113,7.0,-123.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2022-08-19 16:25:00+00:00,-0.9153114791163703,-0.40274668986572965,0.0
114,7.0,-122.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,2022-08-19 16:30:00+00:00,-0.9238795325105152,-0.38268343236695224,0.0
115,7.0,-120.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2022-08-19 16:35:00+00:00,-0.9320078692788318,-0.36243803829390187,0.0
116,7.0,-119.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2022-08-19 16:40:00+00:00,-0.9396926207840886,-0.3420201433306687,0.0
117,7.0,-118.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2022-08-19 16:45:00+00:00,-0.9469301294905254,-0.3214394653166547,0.0
118,7.0,-116.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2022-08-19 16:50:00+00:00,-0.953716950750009,-0.30070579949862136,0.0
119,7.0,-115.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,2022-08-19 16:55:00+00:00,-0.9600498543810164,-0.27982901404784505,0.0
120,7.0,-114.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,2022-08-19 17:00:00+00:00,-0.9659258262897467,-0.258819045099989,0.0
121,7.0,-113.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,2022-08-19 17:05:00+00:00,-0.9713420698117623,-0.23768589233229967,0.0
122,7.0,-112.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2022-08-19 17:10:00+00:00,-0.9762960071197854,-0.21643961393877054,0.0
123,7.0,-111.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2022-08-19 17:15:00+00:00,-0.9807852804013552,-0.19509032202555587,0.0
124,7.0,-109.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,2022-08-19 17:20:00+00:00,-0.9848077530115154,-0.17364817767085858,0.0
125,7.0,-108.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,2022-08-19 17:25:00+00:00,-0.9883615104657957,-0.15212338620268365,0.0
126,7.0,-107.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,2022-08-19 17:30:00+00:00,-0.9914448613728584,-0.13052619222728298,0.0
127,7.0,-107.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2022-08-19 17:35:00+00:00,-0.9940563382205535,-0.1088668748680904,0.0
128,7.0,-106.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,2022-08-19 17:40:00+00:00,-0.99619469809209,-0.08715574274372007,0.0
129,7.0,-105.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,2022-08-19 17:45:00+00:00,-0.9978589232382781,-0.0654031292351077,0.0
130,7.0,-103.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2022-08-19 17:50:00+00:00,-0.999048221581886,-0.04361938736468842,0.0
131,7.0,-102.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,2022-08-19 17:55:00+00:00,-0.9997620270797285,-0.021814885042839398,0.0
132,7.0,-101.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2022-08-19 18:00:00+00:00,-1.0,-2.6567686315144967e-12,0.0
133,7.0,-101.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,2022-08-19 18:05:00+00:00,-0.9997620270801618,0.02181488502297867,0.0
134,7.0,-100.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2022-08-19 18:10:00+00:00,-0.9990482215821178,0.043619387359379945,0.0
135,7.0,-99.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2022-08-19 18:15:00+00:00,-0.9978589232395774,0.06540312921528478,0.0
136,7.0,-97.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2022-08-19 18:20:00+00:00,-0.9961946980912849,0.08715574275292329,0.0
137,7.0,-97.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2022-08-19 18:25:00+00:00,-0.9940563382243005,0.1088668748338776,0.0
138,7.0,-96.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2022-08-19 18:30:00+00:00,-0.9914448613735519,0.13052619222201492,0.0
139,7.0,-96.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2022-08-19 18:35:00+00:00,-0.9883615104688177,0.15212338618304938,0.0
140,7.0,-95.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,2022-08-19 18:40:00+00:00,-0.9848077530124381,0.17364817766562576,0.0
141,7.0,-95.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2022-08-19 18:45:00+00:00,-0.9807852804052307,0.19509032200607213,0.0
142,7.0,-93.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2022-08-19 18:50:00+00:00,-0.9762960071209354,0.21643961393358296,0.0
143,7.0,-93.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2022-08-19 18:55:00+00:00,-0.971342069816484,0.23768589231300352,0.0
144,7.0,-92.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2022-08-19 19:00:00+00:00,-0.9659258262873556,0.25881904510891257,0.0
145,7.0,-91.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2022-08-19 19:05:00+00:00,-0.9600498543906475,0.27982901401480265,0.0
146,7.0,-90.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2022-08-19 19:10:00+00:00,-0.9537169507472308,0.30070579950743215,0.0
147,7.0,-90.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2022-08-19 19:15:00+00:00,-0.9469301294969109,0.3214394652978435,0.0
148,7.0,-88.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2022-08-19 19:20:00+00:00,-0.9396926207859059,0.34202014332567565,0.0
149,7.0,-88.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2022-08-19 19:25:00+00:00,-0.9320078692860319,0.3624380382753871,0.0
150,7.0,-87.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,2022-08-19 19:30:00+00:00,-0.9238795325125487,0.38268343236204316,0.0
151,7.0,-87.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2022-08-19 19:35:00+00:00,-0.9153114791243712,0.4027466898475466,0.0
152,7.0,-86.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,2022-08-19 19:40:00+00:00,-0.9063077870394404,0.42261826173471545,0.0
